Date,Season,Playoff,Team1,Team2,Score1,Score2
1999-10-17,1999,0,NO,TEN,21,24
1999-10-17,1999,0,DET,MIN,25,23
1999-10-17,1999,0,DEN,GB,31,10
1999-10-17,1999,0,ARI,WSH,10,24
1999-10-17,1999,0,CIN,PIT,3,17
1999-10-17,1999,0,CHI,PHI,16,20
1999-10-17,1999,0,BUF,OAK,14,20
1999-10-17,1999,0,LAC,SEA,13,10
1999-10-17,1999,0,ATL,LAR,13,41
1999-10-18,1999,0,NYG,DAL,13,10
1999-10-21,1999,0,BAL,KC,8,35
1999-10-24,1999,0,LAR,CLE,34,3
1999-10-24,1999,0,TB,CHI,6,3
1999-10-24,1999,0,SEA,BUF,26,16
1999-10-24,1999,0,OAK,NYJ,24,23
1999-10-24,1999,0,NYG,NO,31,3
1999-10-24,1999,0,NE,DEN,24,23
1999-10-24,1999,0,MIN,SF,40,16
1999-10-24,1999,0,MIA,PHI,16,13
1999-10-24,1999,0,DAL,WSH,38,20
1999-10-24,1999,0,CAR,DET,9,24
1999-10-24,1999,0,IND,CIN,31,10
1999-10-24,1999,0,LAC,GB,3,31
1999-10-25,1999,0,PIT,ATL,13,9
1999-10-31,1999,0,WSH,CHI,48,22
1999-10-31,1999,0,BAL,BUF,10,13
1999-10-31,1999,0,OAK,MIA,9,16
1999-10-31,1999,0,KC,LAC,34,0
1999-10-31,1999,0,DET,TB,20,3
1999-10-31,1999,0,PHI,NYG,17,23
1999-10-31,1999,0,NO,CLE,16,21
1999-10-31,1999,0,DEN,MIN,20,23
1999-10-31,1999,0,ARI,NE,3,27
1999-10-31,1999,0,IND,DAL,34,24
1999-10-31,1999,0,CIN,JAX,10,41
1999-10-31,1999,0,ATL,CAR,27,20
1999-10-31,1999,0,TEN,LAR,24,21
1999-11-01,1999,0,GB,SEA,7,27
1999-11-07,1999,0,MIA,TEN,17,0
1999-11-07,1999,0,LAC,DEN,17,33
1999-11-07,1999,0,DET,LAR,31,27
1999-11-07,1999,0,NYJ,ARI,12,7
1999-11-07,1999,0,WSH,BUF,17,34
1999-11-07,1999,0,SF,PIT,6,27
1999-11-07,1999,0,SEA,CIN,37,20
1999-11-07,1999,0,NO,TB,16,31
1999-11-07,1999,0,GB,CHI,13,14
1999-11-07,1999,0,IND,KC,25,17
1999-11-07,1999,0,CLE,BAL,9,41
1999-11-07,1999,0,CAR,PHI,33,7
1999-11-07,1999,0,ATL,JAX,7,30
1999-11-08,1999,0,MIN,DAL,27,17
1999-11-14,1999,0,BUF,MIA,23,3
1999-11-14,1999,0,TB,KC,17,10
1999-11-14,1999,0,SEA,DEN,20,17
1999-11-14,1999,0,PIT,CLE,15,16
1999-11-14,1999,0,PHI,WSH,35,28
1999-11-14,1999,0,NYG,IND,19,27
1999-11-14,1999,0,NO,SF,24,6
1999-11-14,1999,0,JAX,BAL,6,3
1999-11-14,1999,0,DAL,GB,27,13
1999-11-14,1999,0,ARI,DET,23,19
1999-11-14,1999,0,CIN,TEN,14,24
1999-11-14,1999,0,CHI,MIN,24,27
1999-11-14,1999,0,OAK,LAC,28,9
1999-11-14,1999,0,LAR,CAR,35,10
1999-11-15,1999,0,NE,NYJ,17,24
1999-11-21,1999,0,KC,SEA,19,31
1999-11-21,1999,0,JAX,NO,41,23
1999-11-21,1999,0,CLE,CAR,17,31
1999-11-21,1999,0,CIN,BAL,31,34
1999-11-21,1999,0,SF,LAR,7,23
1999-11-21,1999,0,WSH,NYG,23,13
1999-11-21,1999,0,ARI,DAL,13,9
1999-11-21,1999,0,MIA,NE,27,17
1999-11-21,1999,0,GB,DET,26,17
1999-11-21,1999,0,TB,ATL,19,10
1999-11-21,1999,0,PHI,IND,17,44
1999-11-21,1999,0,TEN,PIT,16,10
1999-11-21,1999,0,NYJ,BUF,17,7
1999-11-21,1999,0,LAC,CHI,20,23
1999-11-22,1999,0,DEN,OAK,27,21
1999-11-25,1999,0,DET,CHI,21,17
1999-11-25,1999,0,DAL,MIA,20,0
1999-11-28,1999,0,BAL,JAX,23,30
1999-11-28,1999,0,MIN,LAC,35,27
1999-11-28,1999,0,PIT,CIN,20,27
1999-11-28,1999,0,WSH,PHI,20,17
1999-11-28,1999,0,SEA,TB,3,16
1999-11-28,1999,0,OAK,KC,34,37
1999-11-28,1999,0,NYG,ARI,24,34
1999-11-28,1999,0,IND,NYJ,13,6
1999-11-28,1999,0,CLE,TEN,21,33
1999-11-28,1999,0,CAR,ATL,34,28
1999-11-28,1999,0,BUF,NE,17,7
1999-11-28,1999,0,LAR,NO,43,12
1999-11-29,1999,0,SF,GB,3,20
1999-12-02,1999,0,JAX,PIT,20,6
1999-12-05,1999,0,ATL,NO,35,12
1999-12-05,1999,0,CAR,LAR,21,34
1999-12-05,1999,0,LAC,CLE,23,10
1999-12-05,1999,0,CIN,SF,44,30
1999-12-05,1999,0,OAK,SEA,30,21
1999-12-05,1999,0,ARI,PHI,21,17
1999-12-05,1999,0,CHI,GB,19,35
1999-12-05,1999,0,BAL,TEN,41,14
1999-12-05,1999,0,NYG,NYJ,41,28
1999-12-05,1999,0,NE,DAL,13,6
1999-12-05,1999,0,MIA,IND,34,37
1999-12-05,1999,0,DET,WSH,33,17
1999-12-05,1999,0,DEN,KC,10,16
1999-12-06,1999,0,TB,MIN,24,17
1999-12-09,1999,0,TEN,OAK,21,14
1999-12-12,1999,0,NO,LAR,14,30
1999-12-12,1999,0,SEA,LAC,16,19
1999-12-12,1999,0,WSH,ARI,28,3
1999-12-12,1999,0,TB,DET,23,16
1999-12-12,1999,0,SF,ATL,26,7
1999-12-12,1999,0,PIT,BAL,24,31
1999-12-12,1999,0,BUF,NYG,17,19
1999-12-12,1999,0,NYJ,MIA,28,20
1999-12-12,1999,0,KC,MIN,31,28
1999-12-12,1999,0,GB,CAR,31,33
1999-12-12,1999,0,DAL,PHI,20,10
1999-12-12,1999,0,IND,NE,20,15
1999-12-12,1999,0,CIN,CLE,44,28
1999-12-13,1999,0,JAX,DEN,27,24
1999-12-18,1999,0,CAR,SF,41,24
1999-12-18,1999,0,KC,PIT,35,19
1999-12-19,1999,0,BAL,NO,31,8
1999-12-19,1999,0,LAR,NYG,31,10
1999-12-19,1999,0,DEN,SEA,36,30
1999-12-19,1999,0,PHI,NE,24,9
1999-12-19,1999,0,OAK,TB,45,0
1999-12-19,1999,0,DAL,NYJ,21,22
1999-12-19,1999,0,TEN,ATL,30,17
1999-12-19,1999,0,MIA,LAC,12,9
1999-12-19,1999,0,CHI,DET,28,10
1999-12-19,1999,0,CLE,JAX,14,24
1999-12-19,1999,0,IND,WSH,24,21
1999-12-19,1999,0,ARI,BUF,21,31
1999-12-20,1999,0,MIN,GB,24,20
1999-12-24,1999,0,NO,DAL,31,24
1999-12-25,1999,0,DET,DEN,7,17
1999-12-26,1999,0,LAR,CHI,34,12
1999-12-26,1999,0,TEN,JAX,41,14
1999-12-26,1999,0,NYG,MIN,17,34
1999-12-26,1999,0,SEA,KC,23,14
1999-12-26,1999,0,SF,WSH,20,26
1999-12-26,1999,0,BAL,CIN,22,0
1999-12-26,1999,0,ATL,ARI,37,14
1999-12-26,1999,0,LAC,OAK,23,20
1999-12-26,1999,0,TB,GB,29,10
1999-12-26,1999,0,PIT,CAR,30,20
1999-12-26,1999,0,NE,BUF,10,13
1999-12-26,1999,0,CLE,IND,28,29
1999-12-27,1999,0,MIA,NYJ,31,38
2000-01-02,1999,0,WSH,MIA,21,10
2000-01-02,1999,0,DAL,NYG,26,18
2000-01-02,1999,0,GB,ARI,49,24
2000-01-02,1999,0,KC,OAK,38,41
2000-01-02,1999,0,MIN,DET,24,17
2000-01-02,1999,0,NE,BAL,20,3
2000-01-02,1999,0,NYJ,SEA,19,9
2000-01-02,1999,0,PIT,TEN,36,47
2000-01-02,1999,0,CHI,TB,6,20
2000-01-02,1999,0,CAR,NO,45,13
2000-01-02,1999,0,BUF,IND,31,6
2000-01-02,1999,0,PHI,LAR,38,31
2000-01-02,1999,0,DEN,LAC,6,12
2000-01-02,1999,0,JAX,CIN,24,7
2000-01-03,1999,0,ATL,SF,34,29
2000-01-08,1999,1,WSH,DET,27,13
2000-01-08,1999,1,TEN,BUF,22,16
2000-01-09,1999,1,MIN,DAL,27,10
2000-01-09,1999,1,SEA,MIA,17,20
2000-01-15,1999,1,TB,WSH,14,13
2000-01-15,1999,1,JAX,MIA,62,7
2000-01-16,1999,1,LAR,MIN,49,37
2000-01-16,1999,1,IND,TEN,16,19
2000-01-23,1999,1,JAX,TEN,14,33
2000-01-23,1999,1,LAR,TB,11,6
2000-01-30,1999,1,LAR,TEN,23,16
2000-09-03,2000,0,WSH,CAR,20,17
2000-09-03,2000,0,OAK,LAC,9,6
2000-09-03,2000,0,PIT,BAL,0,16
2000-09-03,2000,0,NYG,ARI,21,16
2000-09-03,2000,0,NE,TB,16,21
2000-09-03,2000,0,NO,DET,10,14
2000-09-03,2000,0,MIN,CHI,30,27
2000-09-03,2000,0,MIA,SEA,23,0
2000-09-03,2000,0,KC,IND,14,27
2000-09-03,2000,0,GB,NYJ,16,20
2000-09-03,2000,0,DAL,PHI,14,41
2000-09-03,2000,0,CLE,JAX,7,27
2000-09-03,2000,0,BUF,TEN,16,13
2000-09-03,2000,0,ATL,SF,36,28
2000-09-04,2000,0,LAR,DEN,41,36
2000-09-10,2000,0,BUF,GB,27,18
2000-09-10,2000,0,IND,OAK,31,38
2000-09-10,2000,0,SEA,LAR,34,37
2000-09-10,2000,0,LAC,NO,27,28
2000-09-10,2000,0,TB,CHI,41,0
2000-09-10,2000,0,SF,CAR,22,38
2000-09-10,2000,0,BAL,JAX,39,36
2000-09-10,2000,0,PHI,NYG,18,33
2000-09-10,2000,0,TEN,KC,17,14
2000-09-10,2000,0,MIN,MIA,13,7
2000-09-10,2000,0,DET,WSH,15,10
2000-09-10,2000,0,DEN,ATL,42,14
2000-09-10,2000,0,ARI,DAL,32,31
2000-09-10,2000,0,CIN,CLE,7,24
2000-09-11,2000,0,NYJ,NE,20,19
2000-09-17,2000,0,NYJ,BUF,27,14
2000-09-17,2000,0,OAK,DEN,24,33
2000-09-17,2000,0,SEA,NO,20,10
2000-09-17,2000,0,CAR,ATL,10,15
2000-09-17,2000,0,CHI,NYG,7,14
2000-09-17,2000,0,CLE,PIT,23,20
2000-09-17,2000,0,DET,TB,10,31
2000-09-17,2000,0,GB,PHI,6,3
2000-09-17,2000,0,JAX,CIN,13,0
2000-09-17,2000,0,LAR,SF,41,24
2000-09-17,2000,0,MIA,BAL,19,6
2000-09-17,2000,0,KC,LAC,42,10
2000-09-17,2000,0,NE,MIN,13,21
2000-09-18,2000,0,WSH,DAL,21,27
2000-09-24,2000,0,PIT,TEN,20,23
2000-09-24,2000,0,LAC,SEA,12,20
2000-09-24,2000,0,ATL,LAR,20,41
2000-09-24,2000,0,NO,PHI,7,21
2000-09-24,2000,0,TB,NYJ,17,21
2000-09-24,2000,0,BAL,CIN,37,0
2000-09-24,2000,0,OAK,CLE,36,10
2000-09-24,2000,0,NYG,WSH,6,16
2000-09-24,2000,0,MIA,NE,10,3
2000-09-24,2000,0,DEN,KC,22,23
2000-09-24,2000,0,DAL,SF,24,41
2000-09-24,2000,0,ARI,GB,3,29
2000-09-24,2000,0,CHI,DET,14,21
2000-09-25,2000,0,IND,JAX,43,14
2000-10-01,2000,0,CLE,BAL,0,12
2000-10-01,2000,0,DEN,NE,19,28
2000-10-01,2000,0,JAX,PIT,13,24
2000-10-01,2000,0,DET,MIN,24,31
2000-10-01,2000,0,PHI,ATL,38,10
2000-10-01,2000,0,SF,ARI,27,20
2000-10-01,2000,0,TEN,NYG,28,14
2000-10-01,2000,0,LAR,LAC,57,31
2000-10-01,2000,0,GB,CHI,24,27
2000-10-01,2000,0,CAR,DAL,13,16
2000-10-01,2000,0,CIN,MIA,16,31
2000-10-01,2000,0,WSH,TB,20,17
2000-10-01,2000,0,BUF,IND,16,18
2000-10-02,2000,0,KC,SEA,24,17
2000-10-08,2000,0,ARI,CLE,29,21
2000-10-08,2000,0,PHI,WSH,14,17
2000-10-08,2000,0,SF,OAK,28,34
2000-10-08,2000,0,ATL,NYG,6,13
2000-10-08,2000,0,CAR,SEA,26,3
2000-10-08,2000,0,CHI,NO,10,31
2000-10-08,2000,0,CIN,TEN,14,23
2000-10-08,2000,0,DET,GB,31,24
2000-10-08,2000,0,JAX,BAL,10,15
2000-10-08,2000,0,MIA,BUF,22,13
2000-10-08,2000,0,NE,IND,24,16
2000-10-08,2000,0,NYJ,PIT,3,20
2000-10-08,2000,0,LAC,DEN,7,21
2000-10-09,2000,0,MIN,TB,30,23
2000-10-15,2000,0,ARI,PHI,14,33
2000-10-15,2000,0,DEN,CLE,44,10
2000-10-15,2000,0,WSH,BAL,10,3
2000-10-15,2000,0,BUF,LAC,27,24
2000-10-15,2000,0,LAR,ATL,45,29
2000-10-15,2000,0,SEA,IND,24,37
2000-10-15,2000,0,PIT,CIN,15,0
2000-10-15,2000,0,NYG,DAL,19,14
2000-10-15,2000,0,NE,NYJ,17,34
2000-10-15,2000,0,CHI,MIN,16,28
2000-10-15,2000,0,GB,SF,31,28
2000-10-15,2000,0,KC,OAK,17,20
2000-10-15,2000,0,NO,CAR,24,6
2000-10-16,2000,0,TEN,JAX,27,13
2000-10-19,2000,0,TB,DET,14,28
2000-10-22,2000,0,JAX,WSH,16,35
2000-10-22,2000,0,BAL,TEN,6,14
2000-10-22,2000,0,OAK,SEA,31,3
2000-10-22,2000,0,PIT,CLE,22,0
2000-10-22,2000,0,PHI,CHI,13,9
2000-10-22,2000,0,MIN,BUF,31,27
2000-10-22,2000,0,DAL,ARI,48,7
2000-10-22,2000,0,IND,NE,30,23
2000-10-22,2000,0,CIN,DEN,31,21
2000-10-22,2000,0,CAR,SF,34,16
2000-10-22,2000,0,ATL,NO,19,21
2000-10-22,2000,0,KC,LAR,54,34
2000-10-23,2000,0,NYJ,MIA,40,37
2000-10-29,2000,0,BUF,NYJ,23,20
2000-10-29,2000,0,ARI,NO,10,21
2000-10-29,2000,0,DAL,JAX,17,23
2000-10-29,2000,0,MIA,GB,28,20
2000-10-29,2000,0,NYG,PHI,24,7
2000-10-29,2000,0,LAC,OAK,13,15
2000-10-29,2000,0,BAL,PIT,6,9
2000-10-29,2000,0,SEA,KC,19,24
2000-10-29,2000,0,ATL,CAR,13,12
2000-10-29,2000,0,TB,MIN,41,13
2000-10-29,2000,0,SF,LAR,24,34
2000-10-29,2000,0,CLE,CIN,3,12
2000-10-29,2000,0,IND,DET,30,18
2000-10-30,2000,0,WSH,TEN,21,27
2000-11-05,2000,0,LAR,CAR,24,27
2000-11-05,2000,0,CLE,NYG,3,24
2000-11-05,2000,0,DET,MIA,8,23
2000-11-05,2000,0,NO,SF,31,15
2000-11-05,2000,0,ATL,TB,14,27
2000-11-05,2000,0,CHI,IND,27,24
2000-11-05,2000,0,SEA,LAC,17,15
2000-11-05,2000,0,ARI,WSH,16,15
2000-11-05,2000,0,CIN,BAL,7,27
2000-11-05,2000,0,OAK,KC,49,31
2000-11-05,2000,0,TEN,PIT,9,7
2000-11-05,2000,0,NYJ,DEN,23,30
2000-11-05,2000,0,NE,BUF,13,16
2000-11-05,2000,0,PHI,DAL,16,13
2000-11-06,2000,0,GB,MIN,26,20
2000-11-12,2000,0,DET,ATL,13,10
2000-11-12,2000,0,MIN,ARI,31,14
2000-11-12,2000,0,PIT,PHI,23,26
2000-11-12,2000,0,SF,KC,21,7
2000-11-12,2000,0,TB,GB,20,15
2000-11-12,2000,0,DAL,CIN,23,6
2000-11-12,2000,0,TEN,BAL,23,24
2000-11-12,2000,0,IND,NYJ,23,15
2000-11-12,2000,0,CLE,NE,19,11
2000-11-12,2000,0,NYG,LAR,24,38
2000-11-12,2000,0,LAC,MIA,7,17
2000-11-12,2000,0,CAR,NO,10,20
2000-11-12,2000,0,BUF,CHI,20,3
2000-11-12,2000,0,JAX,SEA,21,28
2000-11-13,2000,0,DEN,OAK,27,24
2000-11-19,2000,0,NYG,DET,21,31
2000-11-19,2000,0,NE,CIN,16,13
2000-11-19,2000,0,NO,OAK,22,31
2000-11-19,2000,0,PIT,JAX,24,34
2000-11-19,2000,0,SF,ATL,16,6
2000-11-19,2000,0,PHI,ARI,34,9
2000-11-19,2000,0,TEN,CLE,24,10
2000-11-19,2000,0,BAL,DAL,27,0
2000-11-19,2000,0,DEN,LAC,38,37
2000-11-19,2000,0,MIN,CAR,31,17
2000-11-19,2000,0,MIA,NYJ,3,20
2000-11-19,2000,0,KC,BUF,17,21
2000-11-19,2000,0,GB,IND,26,24
2000-11-19,2000,0,CHI,TB,13,10
2000-11-20,2000,0,LAR,WSH,20,33
2000-11-23,2000,0,DET,NE,34,9
2000-11-23,2000,0,DAL,MIN,15,27
2000-11-26,2000,0,TB,BUF,31,17
2000-11-26,2000,0,SEA,DEN,31,38
2000-11-26,2000,0,BAL,CLE,44,7
2000-11-26,2000,0,OAK,ATL,41,14
2000-11-26,2000,0,NYJ,CHI,17,10
2000-11-26,2000,0,JAX,TEN,16,13
2000-11-26,2000,0,ARI,NYG,7,31
2000-11-26,2000,0,IND,MIA,14,17
2000-11-26,2000,0,CIN,PIT,28,48
2000-11-26,2000,0,WSH,PHI,20,23
2000-11-26,2000,0,LAC,KC,17,16
2000-11-26,2000,0,LAR,NO,24,31
2000-11-27,2000,0,CAR,GB,31,14
2000-11-30,2000,0,MIN,DET,24,17
2000-12-03,2000,0,LAC,SF,17,45
2000-12-03,2000,0,JAX,CLE,48,0
2000-12-03,2000,0,CAR,LAR,16,3
2000-12-03,2000,0,NYJ,IND,27,17
2000-12-03,2000,0,NO,DEN,23,38
2000-12-03,2000,0,CIN,ARI,24,13
2000-12-03,2000,0,CHI,GB,6,28
2000-12-03,2000,0,BUF,MIA,6,33
2000-12-03,2000,0,ATL,SEA,10,30
2000-12-03,2000,0,TB,DAL,27,7
2000-12-03,2000,0,PHI,TEN,13,15
2000-12-03,2000,0,PIT,OAK,21,20
2000-12-03,2000,0,WSH,NYG,7,9
2000-12-04,2000,0,NE,KC,30,24
2000-12-10,2000,0,LAR,MIN,40,29
2000-12-10,2000,0,SF,NO,27,31
2000-12-10,2000,0,OAK,NYJ,31,7
2000-12-10,2000,0,TEN,CIN,35,3
2000-12-10,2000,0,MIA,TB,13,16
2000-12-10,2000,0,KC,CAR,15,14
2000-12-10,2000,0,JAX,ARI,44,10
2000-12-10,2000,0,GB,DET,26,13
2000-12-10,2000,0,BAL,LAC,24,3
2000-12-10,2000,0,DEN,SEA,31,24
2000-12-10,2000,0,DAL,WSH,32,13
2000-12-10,2000,0,CLE,PHI,24,35
2000-12-10,2000,0,CHI,NE,24,17
2000-12-10,2000,0,NYG,PIT,30,10
2000-12-11,2000,0,IND,BUF,44,20
2000-12-16,2000,0,SEA,OAK,27,24
2000-12-16,2000,0,PIT,WSH,24,3
2000-12-17,2000,0,DAL,NYG,13,17
2000-12-17,2000,0,ARI,BAL,7,13
2000-12-17,2000,0,CLE,TEN,0,24
2000-12-17,2000,0,CIN,JAX,17,14
2000-12-17,2000,0,BUF,NE,10,13
2000-12-17,2000,0,MIA,IND,13,20
2000-12-17,2000,0,KC,DEN,20,7
2000-12-17,2000,0,SF,CHI,17,0
2000-12-17,2000,0,NYJ,DET,7,10
2000-12-17,2000,0,NO,ATL,23,7
2000-12-17,2000,0,MIN,GB,28,33
2000-12-17,2000,0,CAR,LAC,30,22
2000-12-18,2000,0,TB,LAR,38,35
2000-12-23,2000,0,DEN,SF,38,9
2000-12-23,2000,0,SEA,BUF,23,42
2000-12-23,2000,0,NYG,JAX,28,25
2000-12-24,2000,0,WSH,ARI,20,3
2000-12-24,2000,0,ATL,KC,29,13
2000-12-24,2000,0,IND,MIN,31,10
2000-12-24,2000,0,DET,CHI,20,23
2000-12-24,2000,0,GB,TB,17,14
2000-12-24,2000,0,NE,MIA,24,27
2000-12-24,2000,0,PHI,CIN,16,7
2000-12-24,2000,0,OAK,CAR,52,9
2000-12-24,2000,0,NO,LAR,21,26
2000-12-24,2000,0,LAC,PIT,21,34
2000-12-24,2000,0,BAL,NYJ,34,20
2000-12-25,2000,0,TEN,DAL,31,0
2000-12-30,2000,1,NO,LAR,31,28
2000-12-30,2000,1,MIA,IND,23,17
2000-12-31,2000,1,PHI,TB,21,3
2000-12-31,2000,1,BAL,DEN,21,3
2001-01-06,2000,1,OAK,MIA,27,0
2001-01-06,2000,1,MIN,NO,34,16
2001-01-07,2000,1,TEN,BAL,10,24
2001-01-07,2000,1,NYG,PHI,20,10
2001-01-14,2000,1,NYG,MIN,41,0
2001-01-14,2000,1,OAK,BAL,3,16
2001-01-28,2000,1,BAL,NYG,34,7
2001-09-09,2001,0,JAX,PIT,21,3
2001-09-09,2001,0,CIN,NE,23,17
2001-09-09,2001,0,CLE,SEA,6,9
2001-09-09,2001,0,DAL,TB,6,10
2001-09-09,2001,0,KC,OAK,24,27
2001-09-09,2001,0,BUF,NO,6,24
2001-09-09,2001,0,GB,DET,28,6
2001-09-09,2001,0,PHI,LAR,17,20
2001-09-09,2001,0,LAC,WSH,30,3
2001-09-09,2001,0,SF,ATL,16,13
2001-09-09,2001,0,BAL,CHI,17,6
2001-09-09,2001,0,TEN,MIA,23,31
2001-09-09,2001,0,NYJ,IND,24,45
2001-09-09,2001,0,MIN,CAR,13,24
2001-09-10,2001,0,DEN,NYG,31,20
2001-09-23,2001,0,NE,NYJ,3,10
2001-09-23,2001,0,JAX,TEN,13,6
2001-09-23,2001,0,SF,LAR,26,30
2001-09-23,2001,0,DAL,LAC,21,32
2001-09-23,2001,0,SEA,PHI,3,27
2001-09-23,2001,0,MIA,OAK,18,15
2001-09-23,2001,0,KC,NYG,3,13
2001-09-23,2001,0,ARI,DEN,17,38
2001-09-23,2001,0,IND,BUF,42,26
2001-09-23,2001,0,CLE,DET,24,14
2001-09-23,2001,0,CIN,BAL,21,10
2001-09-23,2001,0,CHI,MIN,17,10
2001-09-23,2001,0,ATL,CAR,24,16
2001-09-24,2001,0,GB,WSH,37,0
2001-09-30,2001,0,OAK,SEA,38,14
2001-09-30,2001,0,PHI,DAL,40,18
2001-09-30,2001,0,NYG,NO,21,13
2001-09-30,2001,0,NE,IND,44,13
2001-09-30,2001,0,MIN,TB,20,16
2001-09-30,2001,0,WSH,KC,13,45
2001-09-30,2001,0,LAC,CIN,28,14
2001-09-30,2001,0,JAX,CLE,14,23
2001-09-30,2001,0,DEN,BAL,13,20
2001-09-30,2001,0,ARI,ATL,14,34
2001-09-30,2001,0,CAR,GB,7,28
2001-09-30,2001,0,BUF,PIT,3,20
2001-09-30,2001,0,LAR,MIA,42,10
2001-10-01,2001,0,NYJ,SF,17,19
2001-10-07,2001,0,TB,GB,14,10
2001-10-07,2001,0,SF,CAR,24,14
2001-10-07,2001,0,SEA,JAX,24,15
2001-10-07,2001,0,BAL,TEN,26,7
2001-10-07,2001,0,OAK,DAL,28,21
2001-10-07,2001,0,PIT,CIN,16,7
2001-10-07,2001,0,PHI,ARI,20,21
2001-10-07,2001,0,NYG,WSH,23,9
2001-10-07,2001,0,NO,MIN,28,15
2001-10-07,2001,0,MIA,NE,30,10
2001-10-07,2001,0,DEN,KC,20,6
2001-10-07,2001,0,BUF,NYJ,36,42
2001-10-07,2001,0,ATL,CHI,3,31
2001-10-07,2001,0,CLE,LAC,20,16
2001-10-08,2001,0,DET,LAR,0,35
2001-10-14,2001,0,CHI,ARI,20,13
2001-10-14,2001,0,SEA,DEN,34,21
2001-10-14,2001,0,TEN,TB,31,28
2001-10-14,2001,0,NYJ,MIA,21,17
2001-10-14,2001,0,MIN,DET,31,26
2001-10-14,2001,0,KC,PIT,17,20
2001-10-14,2001,0,GB,BAL,31,23
2001-10-14,2001,0,IND,OAK,18,23
2001-10-14,2001,0,CIN,CLE,24,14
2001-10-14,2001,0,CAR,NO,25,27
2001-10-14,2001,0,ATL,SF,31,37
2001-10-14,2001,0,LAR,NYG,15,14
2001-10-14,2001,0,NE,LAC,29,26
2001-10-15,2001,0,DAL,WSH,9,7
2001-10-18,2001,0,JAX,BUF,10,13
2001-10-21,2001,0,TB,PIT,10,17
2001-10-21,2001,0,NO,ATL,13,20
2001-10-21,2001,0,CLE,BAL,24,14
2001-10-21,2001,0,MIN,GB,35,13
2001-10-21,2001,0,IND,NE,17,38
2001-10-21,2001,0,CIN,CHI,0,24
2001-10-21,2001,0,DET,TEN,24,27
2001-10-21,2001,0,WSH,CAR,17,14
2001-10-21,2001,0,ARI,KC,24,16
2001-10-21,2001,0,NYJ,LAR,14,34
2001-10-21,2001,0,LAC,DEN,27,10
2001-10-22,2001,0,NYG,PHI,9,10
2001-10-25,2001,0,KC,IND,28,35
2001-10-28,2001,0,WSH,NYG,35,21
2001-10-28,2001,0,LAC,BUF,27,24
2001-10-28,2001,0,LAR,NO,31,34
2001-10-28,2001,0,TB,MIN,41,14
2001-10-28,2001,0,SEA,MIA,20,24
2001-10-28,2001,0,BAL,JAX,18,17
2001-10-28,2001,0,DET,CIN,27,31
2001-10-28,2001,0,DEN,NE,31,20
2001-10-28,2001,0,DAL,ARI,17,3
2001-10-28,2001,0,CHI,SF,37,31
2001-10-28,2001,0,CAR,NYJ,12,13
2001-10-28,2001,0,PHI,OAK,10,20
2001-10-29,2001,0,PIT,TEN,34,7
2001-11-04,2001,0,ATL,NE,10,24
2001-11-04,2001,0,SF,DET,21,13
2001-11-04,2001,0,PIT,BAL,10,13
2001-11-04,2001,0,TEN,JAX,28,24
2001-11-04,2001,0,WSH,SEA,27,14
2001-11-04,2001,0,CHI,CLE,27,21
2001-11-04,2001,0,BUF,IND,14,30
2001-11-04,2001,0,LAC,KC,20,25
2001-11-04,2001,0,NO,NYJ,9,16
2001-11-04,2001,0,MIA,CAR,23,6
2001-11-04,2001,0,GB,TB,21,20
2001-11-04,2001,0,ARI,PHI,7,21
2001-11-04,2001,0,NYG,DAL,27,24
2001-11-05,2001,0,OAK,DEN,38,28
2001-11-11,2001,0,ATL,DAL,20,13
2001-11-11,2001,0,DEN,LAC,26,16
2001-11-11,2001,0,LAR,CAR,48,14
2001-11-11,2001,0,SF,NO,28,27
2001-11-11,2001,0,SEA,OAK,34,27
2001-11-11,2001,0,PHI,MIN,48,17
2001-11-11,2001,0,NYJ,KC,27,7
2001-11-11,2001,0,NE,BUF,21,11
2001-11-11,2001,0,JAX,CIN,30,13
2001-11-11,2001,0,DET,TB,17,20
2001-11-11,2001,0,ARI,NYG,10,17
2001-11-11,2001,0,IND,MIA,24,27
2001-11-11,2001,0,CLE,PIT,12,15
2001-11-11,2001,0,CHI,GB,12,20
2001-11-12,2001,0,TEN,BAL,10,16
2001-11-18,2001,0,TB,CHI,24,27
2001-11-18,2001,0,BAL,CLE,17,27
2001-11-18,2001,0,PIT,JAX,20,7
2001-11-18,2001,0,NO,IND,34,20
2001-11-18,2001,0,MIA,NYJ,0,24
2001-11-18,2001,0,GB,ATL,20,23
2001-11-18,2001,0,DEN,WSH,10,17
2001-11-18,2001,0,DAL,PHI,3,36
2001-11-18,2001,0,ARI,DET,45,38
2001-11-18,2001,0,CIN,TEN,7,20
2001-11-18,2001,0,CAR,SF,22,25
2001-11-18,2001,0,BUF,SEA,20,23
2001-11-18,2001,0,NE,LAR,17,24
2001-11-18,2001,0,OAK,LAC,34,24
2001-11-19,2001,0,MIN,NYG,28,16
2001-11-22,2001,0,DAL,DEN,24,26
2001-11-22,2001,0,DET,GB,27,29
2001-11-25,2001,0,BUF,MIA,27,34
2001-11-25,2001,0,JAX,BAL,21,24
2001-11-25,2001,0,PHI,WSH,3,13
2001-11-25,2001,0,TEN,PIT,24,34
2001-11-25,2001,0,NYG,OAK,10,28
2001-11-25,2001,0,NE,NO,34,17
